CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,OrderConfirmationTime,Recency,Frequency,Monetary Value,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer Segment
2117,Shaun Martinez,Female,29,749,6105,China,2021-10-18 06:28:00,804,1,7200,49.46,29.18,29.01,1.61,Low Value customer
2118,Kathy Leblanc,Male,43,714,4750,Australia,2021-10-18 20:00:00,803,1,160,49.64,29.18,29.01,1.61,Low Value customer
2119,James Lee,Male,21,780,6064,Japan,2023-12-21 20:17:00,9,1,100,99.37,29.18,29.01,1.98,Low Value customer
2120,Laura Lopez,Male,26,720,7200,Australia,2021-10-19 05:07:00,803,1,3000,49.64,29.18,29.01,1.61,Low Value customer
2121,Keith Sutton,Female,64,631,7702,China,2021-10-22 09:23:00,799,1,200,49.77,29.18,29.01,1.61,Low Value customer
2122,Theresa Kemp,Female,66,670,7030,Australia,2022-06-01 08:40:00,577,2,255,59.47,74.05,73.62,3.58,Medium Value customer
2123,Jessica Sullivan,Female,42,767,5703,Japan,2021-10-25 21:05:00,796,1,90,49.86,29.18,29.01,1.61,Low Value customer
2124,Michael Summers,Male,18,740,6682,Spain,2022-08-26 16:59:00,491,4,2610,64.82,100.0,99.41,4.72,Top Customer
2125,Mr. Daniel Martinez,Male,33,746,4010,China,2023-05-12 07:25:00,233,4,460,81.32,100.0,99.41,4.84,Top Customer
2126,David Foley,Female,18,706,7740,UK,2023-07-20 01:16:00,164,3,560,87.04,94.57,94.02,4.66,Top Customer
2127,Nicole Reilly,Female,67,661,6116,Japan,2021-10-26 09:15:00,795,1,50,49.95,29.18,29.01,1.61,Low Value customer
2128,Anthony Lopez,Female,64,779,7355,Italy,2023-08-18 02:12:00,135,2,270,89.35,74.05,73.62,3.8,Medium Value customer
2129,Cassidy Shaffer,Female,55,755,3990,India,2022-11-09 15:47:00,416,1,4800,69.58,29.18,29.01,1.76,Low Value customer
2130,Amber Cooper,Female,23,709,7406,Canada,2021-10-28 16:28:00,793,1,150,50.05,29.18,29.01,1.61,Low Value customer
2131,Brooke Ford,Female,67,662,6868,India,2022-12-04 18:53:00,391,2,64,70.72,74.05,73.62,3.67,Medium Value customer
2132,Brandon Clark,Male,55,621,7531,Japan,2022-12-09 10:35:00,386,3,970,70.99,94.57,94.02,4.54,Top Customer
2133,Teresa Nelson,Male,69,708,6015,UK,2021-10-30 17:02:00,791,1,1200,50.14,29.18,29.01,1.61,Low Value customer
2135,Thomas Sharp,Male,63,724,7588,Canada,2021-11-03 09:45:00,787,1,125,50.32,29.18,29.01,1.61,Low Value customer
2136,Rachael Cameron,Female,48,606,4762,Japan,2022-01-21 11:20:00,708,2,285,53.81,74.05,73.62,3.54,Medium Value customer
2137,Donna Holmes,Female,33,688,5097,Australia,2021-11-03 18:25:00,787,1,800,50.32,29.18,29.01,1.61,Low Value customer
2138,Aimee Richardson,Male,60,709,7048,Spain,2021-11-04 07:13:00,787,1,175,50.32,29.18,29.01,1.61,Low Value customer
2139,David Horn,Female,61,722,7881,Spain,2021-11-05 09:17:00,785,1,7500,50.5,29.18,29.01,1.61,Low Value customer
2140,John Pace,Male,25,687,5444,China,2022-01-20 15:32:00,709,2,4400,53.67,74.05,73.62,3.54,Medium Value customer
2141,Donald Thomas,Female,22,675,4831,India,2021-11-11 13:46:00,779,1,150,50.59,29.18,29.01,1.61,Low Value customer
2143,Brittney Peterson,Male,55,664,7700,Australia,2021-11-13 14:38:00,777,1,6000,50.68,29.18,29.01,1.62,Low Value customer
2144,Mr. Scott Parker,Female,30,640,5267,Australia,2022-07-11 04:31:00,538,2,9090,62.24,74.05,73.62,3.6,Medium Value customer
2145,Cathy Krueger,Male,65,620,6948,Italy,2022-03-04 20:57:00,666,2,1240,55.35,74.05,73.62,3.55,Medium Value customer
2146,Michael Stone,Female,22,728,5341,Spain,2021-11-14 22:04:00,776,1,16,50.77,29.18,29.01,1.62,Low Value customer
2147,Jason Gallagher,Female,41,706,7386,USA,2022-09-29 21:01:00,457,2,51,66.86,74.05,73.62,3.64,Medium Value customer
2148,Denise Williams,Female,19,711,7806,USA,2022-05-06 16:22:00,603,2,3608,58.25,74.05,73.62,3.57,Medium Value customer
2149,Frederick Skinner,Male,65,733,4145,India,2023-04-26 01:38:00,249,1,72,79.74,29.18,29.01,1.83,Low Value customer
2150,Patrick Blake,Female,25,746,6983,China,2023-09-02 00:37:00,120,3,410,90.93,94.57,94.02,4.69,Top Customer
2151,Brandy Brown,Female,59,629,7703,Australia,2021-11-18 04:02:00,773,1,75,50.86,29.18,29.01,1.62,Low Value customer
2152,Joseph Coleman,Male,24,741,3974,Canada,2022-11-28 03:58:00,398,2,6080,70.22,74.05,73.62,3.66,Medium Value customer
2153,Jose Larson,Male,39,627,7998,Japan,2023-10-17 17:49:00,74,2,6180,94.47,74.05,73.62,3.84,Medium Value customer
2154,Stephanie Cook,Female,19,609,5977,China,2021-11-22 05:09:00,769,1,800,50.95,29.18,29.01,1.62,Low Value customer
2155,Destiny Hall,Female,27,758,7611,China,2021-11-24 02:55:00,767,1,140,51.04,29.18,29.01,1.62,Low Value customer
2156,Devon Ramirez,Male,67,739,3363,India,2023-05-19 09:38:00,225,3,530,82.0,94.57,94.02,4.62,Top Customer
2157,Anna House,Female,23,672,3349,Italy,2021-11-25 08:04:00,766,1,3000,51.13,29.18,29.01,1.62,Low Value customer
2159,Thomas Gordon,Female,54,633,6125,India,2022-11-04 11:46:00,421,3,860,69.22,94.57,94.02,4.52,Top Customer
2160,Joseph Franklin,Male,49,765,6802,Australia,2022-06-07 23:22:00,571,2,300,59.84,74.05,73.62,3.58,Medium Value customer
2161,Debbie Mitchell,Female,69,661,3374,USA,2021-11-28 00:58:00,763,1,400,51.22,29.18,29.01,1.62,Low Value customer
2162,Christopher Brown,Male,71,614,4179,China,2023-09-26 23:43:00,95,2,6360,92.66,74.05,73.62,3.83,Medium Value customer
2163,Wendy Hawkins,Female,26,660,4759,Australia,2022-02-03 02:55:00,696,2,12000,54.67,74.05,73.62,3.54,Medium Value customer
2164,George Ingram,Male,25,703,7728,Japan,2021-11-30 17:59:00,760,1,320,51.36,29.18,29.01,1.62,Low Value customer
2165,Elizabeth Davis,Female,40,667,4223,Italy,2021-12-01 03:06:00,760,1,90,51.36,29.18,29.01,1.62,Low Value customer
2166,Marco Ferguson,Male,40,722,6225,Canada,2022-05-05 07:59:00,605,2,5040,58.02,74.05,73.62,3.57,Medium Value customer
2167,Brian Stewart,Female,48,718,4477,Australia,2023-12-12 22:47:00,18,2,350,98.73,74.05,73.62,3.88,Medium Value customer
2168,Jennifer Graham,Male,69,608,6943,USA,2021-12-02 01:53:00,759,1,15,51.5,29.18,29.01,1.62,Low Value customer
2169,William Bright,Female,72,778,3800,Italy,2022-11-04 12:49:00,421,2,7208,69.22,74.05,73.62,3.65,Medium Value customer
2170,Jesse Armstrong,Female,69,661,7167,Australia,2021-12-04 01:57:00,757,1,350,51.63,29.18,29.01,1.62,Low Value customer
2171,Jenna Martinez,Male,30,742,6851,Australia,2021-12-04 02:02:00,757,1,100,51.63,29.18,29.01,1.62,Low Value customer
2172,Mark Martin,Female,56,640,6006,USA,2021-12-04 13:01:00,756,1,105,51.77,29.18,29.01,1.62,Low Value customer
2173,Curtis Morgan,Female,37,708,7386,Italy,2022-10-04 15:30:00,452,2,2800,67.36,74.05,73.62,3.64,Medium Value customer
2174,Roger Brown,Female,54,704,6333,Canada,2021-12-07 17:29:00,753,1,70,51.86,29.18,29.01,1.62,Low Value customer
2175,John Acevedo,Female,37,675,4756,Australia,2021-12-09 07:47:00,752,1,60,51.95,29.18,29.01,1.63,Low Value customer
2176,Joyce Sheppard,Male,37,678,6584,Spain,2023-03-29 22:58:00,276,2,3050,78.33,74.05,73.62,3.72,Medium Value customer
2177,Lori Roberts,Male,43,620,7414,Australia,2023-12-08 02:57:00,23,2,1550,97.96,74.05,73.62,3.87,Medium Value customer
2178,Samuel Chambers,Male,66,724,4063,USA,2022-03-12 14:24:00,658,3,2620,55.67,94.57,94.02,4.42,High Value Customer
2179,Gregory Day,Male,22,673,5712,Japan,2023-08-10 03:56:00,143,3,6500,88.76,94.57,94.02,4.67,Top Customer
2180,Brianna Smith,Female,38,644,7810,USA,2023-05-13 13:48:00,231,3,220,81.46,94.57,94.02,4.61,Top Customer
2181,Dalton Burton,Female,23,698,5871,Australia,2023-05-04 18:24:00,240,2,325,80.46,74.05,73.62,3.74,Medium Value customer
2182,Dennis Rivera,Female,19,608,6131,Australia,2023-03-14 14:14:00,291,3,264,77.2,94.57,94.02,4.58,Top Customer
2183,Matthew Fernandez,Male,34,740,5288,Australia,2022-01-12 02:03:00,718,2,6100,53.49,74.05,73.62,3.54,Medium Value customer
2184,Melissa Brown,Male,41,767,7045,India,2021-12-15 21:25:00,745,1,300,52.04,29.18,29.01,1.63,Low Value customer
2185,Lauren Jackson,Female,65,736,4757,UK,2021-12-16 20:32:00,744,1,35,52.13,29.18,29.01,1.63,Low Value customer
2186,Tamara Welch,Female,68,777,3521,India,2021-12-17 15:09:00,743,1,80,52.22,29.18,29.01,1.63,Low Value customer
2187,Michele Hobbs,Female,49,767,5297,China,2022-09-07 01:37:00,480,2,3800,65.28,74.05,73.62,3.62,Medium Value customer
2188,Crystal Gonzalez,Female,54,763,5310,UK,2021-12-19 15:18:00,741,1,16,52.31,29.18,29.01,1.63,Low Value customer
2189,Rebekah Beck,Male,63,618,6885,Canada,2023-11-26 01:00:00,35,2,160,96.92,74.05,73.62,3.86,Medium Value customer
2190,Elizabeth Johnston,Male,50,681,5325,India,2021-12-21 02:58:00,740,1,2000,52.4,29.18,29.01,1.63,Low Value customer
2191,Samantha Collins,Female,19,753,3264,China,2021-12-22 03:07:00,739,1,150,52.49,29.18,29.01,1.63,Low Value customer
2192,Barbara Kelly,Male,29,739,4481,China,2023-06-24 02:00:00,190,3,332,84.86,94.57,94.02,4.64,Top Customer
2193,Emily Pena,Male,28,702,7824,India,2022-02-12 11:55:00,686,2,9500,54.99,74.05,73.62,3.55,Medium Value customer
2194,Whitney Williams,Female,58,700,4124,India,2021-12-24 17:49:00,736,1,3000,52.63,29.18,29.01,1.63,Low Value customer
2195,Brittany Bell DDS,Male,41,664,5380,Spain,2021-12-25 00:19:00,736,1,2500,52.63,29.18,29.01,1.63,Low Value customer
2196,Regina Kidd,Female,21,655,5220,China,2022-09-14 15:34:00,472,2,1675,65.64,74.05,73.62,3.63,Medium Value customer
2197,Mr. Matthew Perez MD,Female,35,613,4948,Canada,2023-12-22 17:00:00,8,3,300,99.64,94.57,94.02,4.75,Top Customer
2198,Sarah Howard,Male,36,637,5856,China,2023-08-25 08:49:00,127,2,250,90.21,74.05,73.62,3.81,Medium Value customer
2199,Steven Larsen,Female,31,619,3495,China,2021-12-30 06:00:00,731,1,50,52.77,29.18,29.01,1.63,Low Value customer
2200,Tammy Stanley,Male,62,677,7817,Australia,2021-12-30 12:33:00,730,1,100,52.95,29.18,29.01,1.63,Low Value customer
